dataset_name,method,family,modality_combo,latent,modality,attention_mean,attention_std,note
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z4,stft,0.0161074697971344,0.12443070113658905,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,stats,0.38338497281074524,0.4724076986312866,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,gaf,0.33910971879959106,0.4605977237224579,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,stft,0.2775053381919861,0.43909844756126404,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,stats,0.26233211159706116,0.43588975071907043,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,gaf,0.4876476526260376,0.4963010549545288,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,stft,0.25002023577690125,0.43300119042396545,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,stats,0.25045448541641235,0.43283140659332275,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,gaf,0.47167661786079407,0.49531152844429016,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,stft,0.2778688371181488,0.4440365135669708,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.31332677602767944,0.45168641209602356,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.5356201529502869,0.48827704787254333,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.15105310082435608,0.3373444676399231,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z1,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z2,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z3,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z4,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z1,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z2,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z3,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z4,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z1,stats,0.9463496208190918,0.20993530750274658,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z1,stft,0.05365043506026268,0.20993530750274658,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z2,stats,0.7461472153663635,0.4255359172821045,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z2,stft,0.2538527846336365,0.4255359172821045,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z3,stats,0.896833598613739,0.2930584251880646,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z3,stft,0.10316643118858337,0.2930584251880646,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z4,stats,0.7360836267471313,0.4276959002017975,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z4,stft,0.26391634345054626,0.4276959002017975,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,stats,0.18760612607002258,0.35133448243141174,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,gaf,0.4620986878871918,0.46908506751060486,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,stft,0.3502952456474304,0.45006945729255676,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,stats,0.2157004326581955,0.38364213705062866,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,gaf,0.3599974513053894,0.46242088079452515,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,stft,0.4243021011352539,0.47148990631103516,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,stats,0.16960345208644867,0.34543129801750183,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,gaf,0.4178370237350464,0.4710197150707245,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,stft,0.41255950927734375,0.47513875365257263,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.21192874014377594,0.3683432638645172,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.41127583384513855,0.45824965834617615,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.3767954707145691,0.4568050801753998,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
